iteration,state,rewards,count
234,[0 1 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
235,[0 1 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
236,[0 1 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
237,[0 1 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
238,[2 0 0 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
239,[0 0 0 0 2 0 0 2],"{0: '6.0', 1: '5.0'}",1
240,[2 0 0 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
241,[0 0 0 0 0 2 0 2],"{0: '6.0', 1: '5.0'}",1
242,[2 0 0 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
243,[2 0 0 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
244,[2 0 0 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
245,[2 0 0 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
246,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
247,[0 0 0 2 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
248,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
249,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
250,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
251,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
252,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
253,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
254,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
255,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
256,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
257,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
258,[0 0 0 0 0 2 1 0],"{0: '7.25', 1: '6.25'}",1
259,[0 0 0 0 0 0 1 0],"{0: '9.75', 1: '8.75'}",1
260,[0 0 0 0 0 0 1 0],"{0: '9.75', 1: '8.75'}",1
261,[0 0 0 0 0 0 1 0],"{0: '9.75', 1: '8.75'}",1
262,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
263,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
264,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
265,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
266,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
267,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
268,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
269,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
270,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
271,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
272,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
273,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
274,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
275,[0 0 0 1 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
276,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
277,[0 0 2 0 1 0 0 0],"{0: '7.25', 1: '6.25'}",1
278,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
279,[0 0 0 0 1 1 0 0],"{0: '8.5', 1: '7.5'}",1
280,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
281,[0 0 0 0 0 2 1 0],"{0: '7.25', 1: '6.25'}",1
282,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
283,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
284,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
285,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
286,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
