iteration,state,rewards,count
3077,[0 0 1 0 0 1 1 0 1 1 0 0],"{0: '5.833333333333334', 1: '5.833333333333334'}",41
3081,[0 0 0 1 0 1 0 0 1 0 0 1],"{0: '6.682373472949388', 1: '6.666666666666666'}",4
3100,[1 0 0 0 0 0 1 0 0 1 0 1],"{0: '6.682373472949388', 1: '6.666666666666666'}",19
3106,[1 0 1 0 0 1 0 0 0 0 1 0],"{0: '6.703315881326352', 1: '6.666666666666666'}",6
3132,[1 0 1 0 1 1 0 0 1 0 0 0],"{0: '5.849040139616056', 1: '5.833333333333334'}",26
3138,[1 0 0 0 0 1 1 0 1 0 0 0],"{0: '6.69284467713787', 1: '6.666666666666666'}",6
3156,[1 1 0 1 0 1 0 0 0 1 0 0],"{0: '5.86998254799302', 1: '5.833333333333334'}",18
3206,[0 0 1 1 0 1 0 0 0 1 1 1],"{0: '5.0', 1: '5.0'}",50
3240,[0 0 1 1 0 1 0 0 0 0 0 1],"{0: '6.677137870855148', 1: '6.666666666666666'}",34
3256,[1 0 0 0 0 1 0 0 1 0 0 1],"{0: '6.69284467713787', 1: '6.666666666666666'}",16
3281,[1 0 1 1 0 1 0 0 1 0 0 0],"{0: '5.854275741710297', 1: '5.833333333333334'}",25
3297,[0 0 1 0 1 1 0 0 0 0 1 0],"{0: '6.69284467713787', 1: '6.666666666666666'}",16
3367,[0 1 1 1 1 1 1 1 1 1 1 1],"{0: '0.838568935427574', 1: '0.8333333333333333'}",70
3390,[0 1 0 0 0 1 1 0 0 1 1 1],"{0: '5.0', 1: '5.0'}",23
3455,[1 1 0 1 0 1 1 1 1 1 1 1],"{0: '1.6719022687609073', 1: '1.6666666666666665'}",65
3494,[0 1 0 1 0 1 0 0 1 1 1 0],"{0: '5.005235602094241', 1: '5.0'}",39
3511,[0 0 1 1 0 1 0 0 0 1 0 0],"{0: '6.698080279232111', 1: '6.666666666666666'}",17
