iteration,state,rewards,count
1392,[2 0 0 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
1393,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1394,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1395,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1396,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1397,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1398,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1399,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1400,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1401,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1402,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1403,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1404,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1405,[0 2 0 0 0 0 0 2],"{0: '6.0', 1: '5.0'}",1
1406,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1407,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1408,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1409,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1410,[0 0 0 0 0 0 0 1],"{0: '9.75', 1: '8.75'}",1
1411,[0 0 0 0 2 0 0 2],"{0: '6.0', 1: '5.0'}",1
1412,[0 0 0 0 2 0 0 2],"{0: '6.0', 1: '5.0'}",1
1413,[0 0 0 0 2 0 0 2],"{0: '6.0', 1: '5.0'}",1
1414,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1415,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1416,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1417,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1418,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1419,[2 2 0 0 0 0 0 0],"{0: '6.0', 1: '5.0'}",1
1420,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1421,[2 0 0 0 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1422,[0 0 0 0 2 0 0 1],"{0: '7.25', 1: '6.25'}",1
1423,[0 0 0 1 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1424,[0 0 0 0 2 0 0 2],"{0: '6.0', 1: '5.0'}",1
1425,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1426,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1427,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1428,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1429,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
